1	但是我不能去參加，因為我有一點事情阿！	但是我不能去參加，因為我有一點事情啊！
1	長愛文對她很好，因為她們都是好朋友。	張愛文對她很好，因為她們都是好朋友。
4	長愛文也高興得很：「恭喜，恭喜！我也想去，可是我準備考試，最近有點茫，我打算者寫一些工課，所以我明天不知道能不能參加。	張愛文也高興得很：「恭喜，恭喜！我也想去，可是我準備考試，最近有點忙，我打算著寫一些功課，所以我明天不知道能不能參加。
1	我覺得你可以請一些我們同學來玩，好不好？我快要有一些理物送給你。	我覺得你可以請一些我們同學來玩，好不好？我快要有一些禮物送給你。
1	我昨天下了課以後，就馬上回家、洗臉，延後打算自己做飯。	我昨天下了課以後，就馬上回家、洗臉，然後打算自己做飯。
1	我很著急合問她得吃藥嗎？她說不必吃藥，可是應該多吃一點水果、多喝一點。	我很著急和問她得吃藥嗎？她說不必吃藥，可是應該多吃一點水果、多喝一點。
1	我真的恨高興你已經找到了一份工作了。	我真的很高興你已經找到了一份工作了。
1	他屋子的顏色比較奇怪，跟一個醫院差不多一讓。	他屋子的顏色比較奇怪，跟一個醫院差不多一樣。
1	張大林是一個很好的學生，他又用功又聰明。他常常幫別的學生的芒。	張大林是一個很好的學生，他又用功又聰明。他常常幫別的學生的忙。
2	今天沒有那麼多功課，所以他打算叫小妹妹跟他一起去電影院。	今天沒有那麼多功課，所以他打算叫小美美跟他一起去電影院。
1	回家的時候他們坐公車，張大林站著沾著，然後就問她。	回家的時候他們坐公車，張大林站著站著，然後就問她。
2	下課以後他跟怒朋友上公車到別的地方去。公車理沒有坐的地方所以他們得站著去。	下課以後他跟女朋友上公車到別的地方去。公車裡沒有坐的地方所以他們得站著去。
1	小明的女朋友覺得這個電影很有趣，他覺得這個電影裡的人都很可愛。可是下明覺得有一點長，那麼長他睡著了。	小明的女朋友覺得這個電影很有趣，他覺得這個電影裡的人都很可愛。可是小明覺得有一點長，那麼長他睡著了。
2	上課的時候，老師文學生很難懂地問題。	上課的時候，老師問學生很難懂的問題。
1	因為愛美是文德的最愛的朋友，所以他清她吃飯以後去看一部電影。	因為愛美是文德的最愛的朋友，所以他請她吃飯以後去看一部電影。
1	他喜歡穿藍色的睡衣、戴著眼睛。	他喜歡穿藍色的睡衣、戴著眼鏡。
1	小小說她很想跟他一起看電影，可是她有很多功課她還沒作所以她的父母今天可能不被她出去。	小小說她很想跟他一起看電影，可是她有很多功課她還沒做所以她的父母今天可能不被她出去。
1	下課以後我跟朋友一起座公車，我們看電影。	下課以後我跟朋友一起坐公車，我們看電影。
1	他每天每天起床六點半因為他的家離大學很遠，可是他很用空所以他覺得每天很早起床讓她太累。	他每天每天起床六點半因為他的家離大學很遠，可是他很用功所以他覺得每天很早起床讓她太累。
1	他有一個女朋友叫美美。他們今天打篹一起去看電影。	他有一個女朋友叫美美。他們今天打算一起去看電影。
2	每每要看外國電影，所以文德買票給她。	美美要看外國電影，所以文德買票給她。
1	我今天早上六點辦起來了。	我今天早上六點半起來了。
1	小美跟我一樣大，可是沾起來的時候我比她高。	小美跟我一樣大，可是站起來的時候我比她高。
2	下了課我們常常以起坐公車。今天我們也以塊去了。	下了課我們常常一起坐公車。今天我們也一塊去了。
1	現在早上六點半，這個男孩子再起床呢。	現在早上六點半，這個男孩子在起床呢。
1	上課的時候有一個學生不懂再黑板寫的東西，他的同學把這些東西教他。	上課的時候有一個學生不懂在黑板寫的東西，他的同學把這些東西教他。
1	他的好朋友叫文得，他們常常下可以後一起去看電影。	他的好朋友叫文得，他們常常下課以後一起去看電影。
1	醫生跟他說：你一定最少每個星期運動兩次，要不然你的身體不輸服，你的頭會容易疼。	醫生跟他說：你一定最少每個星期運動兩次，要不然你的身體不舒服，你的頭會容易疼。
1	今天他很哩，不過有幾個很重要的考試，他非及格不可。	今天他很累，不過有幾個很重要的考試，他非及格不可。
1	其是碰到困難的時候同學總是請他幫他們寫功課，下課以後常常把學校的事一起討論。	其實碰到困難的時候同學總是請他幫他們寫功課，下課以後常常把學校的事一起討論。
1	他的老師也覺的他還是聰明，鼓勵他高中畢業以後在很有名的大學念書。	他的老師也覺得他還是聰明，鼓勵他高中畢業以後在很有名的大學念書。
1	小王今天跟夏美有約會。他很警張，所以他今天六點半就起床了。	小王今天跟夏美有約會。他很緊張，所以他今天六點半就起床了。
1	他已經跟老師說了他從昨天會開始用功，其實老師不在教室裡的話他一直跟同學勞天，坐不住，也不認真。	他已經跟老師說了他從昨天會開始用功，其實老師不在教室裡的話他一直跟同學聊天，坐不住，也不認真。
3	他們玩得很高興，小王回來的時候就覺得很來，所以他洗澡了就去學教。	他們玩得很高興，小王回來的時候就覺得很累，所以他洗澡了就去睡覺。
2	他的班有一位王大明喜歡的人，可是她還不知道：這是王大明的米米！	他的班有一位王大明喜歡的人，可是她還不知道：這是王大明的秘密！
1	看著電影，大名要說給他知道她很喜歡她，所以他現在不要去上課，就要去電影院。	看著電影，大明要說給他知道她很喜歡她，所以他現在不要去上課，就要去電影院。
2	下課了以後學生多要做公車回家，在公車上小白坐不下了所以他得站著回家，對他來說很累可是沒辦法。	下課了以後學生都要坐公車回家，在公車上小白坐不下了所以他得站著回家，對他來說很累可是沒辦法。
2	他站在公車上站著沾著，忽然一個奴生叫他在她的椅子坐一下。	他站在公車上站著站著，忽然一個女生叫他在她的椅子坐一下。
1	看了很好看的電影他回家了，可是他被媽媽他了。	看了很好看的電影他回家了，可是他被媽媽罵了。
1	可是他覺得沒關係因為現在他有奴朋友。	可是他覺得沒關係因為現在他有女朋友。
1	馬英九的中學給學生很他的困難，但馬英九覺得沒關係。	馬英九的中學給學生很多的困難，但馬英九覺得沒關係。
1	他們正在還在電影院一邊看電影一邊聊天，高興的不得了。	他們正在還在電影院一邊看電影一邊聊天，高興得不得了。
2	他跟同學在討論，前面在黑板上有數學的共識。	他跟同學在討論，前面在黑板上有數學的公式。
1	因為我有近視，所以上課的時候就座在教室的前面，要不然老師寫的字都會看不清楚。	因為我有近視，所以上課的時候就坐在教室的前面，要不然老師寫的字都會看不清楚。
1	我的家裡學校很近，所以我常走路去學校學習，走路大概十分鐘就到了。	我的家離學校很近，所以我常走路去學校學習，走路大概十分鐘就到了。
1	有時候我念書，有時候我聽音龠。	有時候我念書，有時候我聽音樂。
4	下午二點二十分，我們上課，下午學很多字合唱父系語法，所以我們常覺得有一點累。	下午二點二十分，我們上課，下午學很多字和常複習語法，所以我們常覺得有一點累。
1	老師常說：上課裡面，別稅覺。所以我們常覺得有一點累。	老師常說：上課裡面，別睡覺。所以我們常覺得有一點累。
1	因為我們都覺得貳，所以吃瓜堡覺得很好吃。	因為我們都覺得餓，所以吃瓜堡覺得很好吃。
1	小王問她：「對不氣，你叫什麼名字？」	小王問她：「對不起，你叫什麼名字？」
1	海！我要告訴你一個故事。	嗨！我要告訴你一個故事。
1	今天王上我要跟你很重要的事情談一談。	今天晚上我要跟你很重要的事情談一談。
1	下個星期五是我的生日，所以我要開一個無會。	下個星期五是我的生日，所以我要開一個舞會。
1	如果你有空，我想這個禮拜五情你去吃飯。	如果你有空，我想這個禮拜五請你去吃飯。
1	我不局道你要吃什麼菜，可是我覺得中國菜很好。	我不知道你要吃什麼菜，可是我覺得中國菜很好。
1	要是你太忙沒關系！我總是請你吃飯。	要是你太忙沒關係！我總是請你吃飯。
1	王天華，你好馬？	王天華，你好嗎？
1	我覺得日本飯館兒在師大路不錯也方便，因為離學校很近，所以我覺得他家都能參加。	我覺得日本飯館兒在師大路不錯也方便，因為離學校很近，所以我覺得大家都能參加。
2	你覺得岑麼樣？你能參加馬？要是你能參加請你打電話給我。	你覺得怎麼樣？你能參加嗎？要是你能參加請你打電話給我。
1	我們約在台北１０１前面，好不好？六點可以馬？請你星期六以前給我打電話。	我們約在台北１０１前面，好不好？六點可以嗎？請你星期六以前給我打電話。
1	上個星期你請客，所以明天我想情你去一家法國餐廳吃法國菜。	上個星期你請客，所以明天我想請你去一家法國餐廳吃法國菜。
1	星期六我有空所以我覺得八點半我跟你可以見面，所以我們會見面在忠孝敦化火者站３出口。	星期六我有空所以我覺得八點半我跟你可以見面，所以我們會見面在忠孝敦化火車站３出口。
1	我跟你去吃台灣午飯，歡迎你跟我來！	我跟你去吃台灣晚飯，歡迎你跟我來！
1	她是來事大後看到這個小姐是他的老師。	她是來師大後看到這個小姐是他的老師。
1	難怪他的英文這麼好！他們聊體一點就上課。	難怪他的英文這麼好！他們聊天一點就上課。
1	他們開始學中文，一定最前的子＂你好＂。	他們開始學中文，一定最前的字＂你好＂。
2	幸虧沒有一個台灣人不會很熱心地幫助本本的老外找到師大國語教學中心，要不然師大國語教學中心就沒有學生，再說不能賺錢。	幸虧沒有一個台灣人不會很熱心地幫助笨笨的老外找到師大國語教學中心，要不然師大國語教學中心就沒有學生，再說不能賺錢。
1	我從我的家去捷運站，座捷運到了捷運古亭站，我迷路了因為我選不對的出口出去。	我從我的家去捷運站，坐捷運到了捷運古亭站，我迷路了因為我選不對的出口出去。
1	他住在忠孝新生捷運站的附近，他讀書在師大所以他得坐捷運到台電大樓下車，走著走著就迷路了，他完全不知道他在哪哩。	他住在忠孝新生捷運站的附近，他讀書在師大所以他得坐捷運到台電大樓下車，走著走著就迷路了，他完全不知道他在哪裡。
2	這位小姐說：你應該一直走到十只路口，再右磚一直走經過一家銀行就到了。	這位小姐說：你應該一直走到十字路口，再右轉一直走經過一家銀行就到了。
1	應為今天是第一天，老師先請學生自己給介紹。	因為今天是第一天，老師先請學生自己給介紹。
1	他問用英文「台灣大學在哪哩？」她很客氣，還有會說英文。	他問用英文「台灣大學在哪裡？」她很客氣，還有會說英文。
1	一個小姐叫他怎麼去，她跟他說「這裡離大學很遠，你最好要坐公車。」	一個小姐教他怎麼去，她跟他說「這裡離大學很遠，你最好要坐公車。」
1	只有一個是讓他不願意是台北人用那麼摩模托車，所以看起來空氣有一點讓。	只有一個是讓他不願意是台北人用那麼摩模托車，所以看起來空氣有一點髒。
1	那是，有一個小姐走進來，他就把一張地圖拿過這位小姐問路。	那時，有一個小姐走進來，他就把一張地圖拿過這位小姐問路。
2	這位小姐很客氣就告訴他從這理到學校怎麼去，很簡單，只要從這理往一直走，經過兩第路口，走路大概十五分鐘就到了。	這位小姐很客氣就告訴他從這裡到學校怎麼去，很簡單，只要從這裡往一直走，經過兩第路口，走路大概十五分鐘就到了。
2	老師介紹自己，然後要救他家輪流介紹。	老師介紹自己，然後要叫大家輪流介紹。
2	老師告訴林達銘說一次，然後老是把這個字寫上黑板。	老師告訴林達明說一次，然後老師把這個字寫上黑板。
1	大明來台北兩天一後所以他不會走到他的學校。	大明來台北兩天以後所以他不會走到他的學校。
2	今天是他一次有棵可是他不局道怎麼去。	今天是他一次有課可是他不知道怎麼去。
1	因為他沒有錢所以他有一個大的書跟台北像片。	因為他沒有錢所以他有一個大的書跟台北相片。
1	大明告訴她他要去學校可是他不局道在那裡。	大明告訴她他要去學校可是他不知道在那裡。
1	今天大明第一次到十大去，他是新生在師大。	今天大明第一次到師大去，他是新生在師大。
1	因為他十點二十分上課，所以他九點從他的家到時大去。	因為他十點二十分上課，所以他九點從他的家到師大去。
2	十分鐘以後他的老師進來，大明看大的老師就知道他的老師是女生在馬路，老師也認到大明社男生問他捷運站怎麼走。	十分鐘以後他的老師進來，大明看他的老師就知道他的老師是女生在馬路，老師也認到大明是男生問他捷運站怎麼走。
2	在台灣有一個外國人，他要去市大學校但是他不知道市大學校在哪兒，因為他不會說中文還有念中國字也看不懂。	在台灣有一個外國人，他要去師大學校但是他不知道師大學校在哪兒，因為他不會說中文還有念中國字也看不懂。
3	所以他請一個小姐幫告訴他從這裡到市大學校怎麼走？然後再那個小姐告訴他市大學校從這裡往前面一直走經過十字路口就到市大學校了。	所以他請一個小姐幫告訴他從這裡到師大學校怎麼走？然後再那個小姐告訴他師大學校從這裡往前面一直走經過十字路口就到師大學校了。
1	外國學生說「對啊，我是市大學生可是我還沒開始上中文課，謝謝你！」	外國學生說「對啊，我是師大學生可是我還沒開始上中文課，謝謝你！」
1	然後那個外國學生馬上去市大學校學中文。	然後那個外國學生馬上去師大學校學中文。
1	他進去教室以後座在椅子。	他進去教室以後坐在椅子。
1	可是我剛剛來的留學生，所以我不智道學校在那兒。	可是我剛剛來的留學生，所以我不知道學校在那兒。
1	來了台灣的時候他一個中國句子都不會說、一個圖片都看不懂、還有一個朋友都沒有，怎門辦？	來了台灣的時候他一個中國句子都不會說、一個圖片都看不懂、還有一個朋友都沒有，怎麼辦？
1	我聽說日本的電腦很好，還有很研。	我聽說日本的電腦很好，還有很顏。
1	上個星期，我的電視機懷了，我要買新的。	上個星期，我的電視機壞了，我要買新的。
1	從星期一到星期五有要是下個周末你有時間，你就可以不可以幫我買這個點視機？	從星期一到星期五有要是下個周末你有時間，你就可以不可以幫我買這個電視機？
1	我特別喜歡黑麥麵包，今天上午作的黑麥麵包非常好。	我特別喜歡黑麥麵包，今天上午做的黑麥麵包非常好。
1	請你替我買一個手表。我要新的手錶，因為昨天晚上我跟一個好朋友一起去吃飯的時候，我丟了。	請你替我買一個手錶。我要新的手錶，因為昨天晚上我跟一個好朋友一起去吃飯的時候，我丟了。
2	我覺得很多人喜歡買黑色的書包應為不容易攢，我覺得擦啡色也漂亮。	我覺得很多人喜歡買黑色的書包應為不容易髒，我覺得咖啡色也漂亮。
3	泥灰美國已後，請你幫我買一個好看黑色的錶。	你回美國以後，請你幫我買一個好看黑色的錶。
4	我想告訴妳一個東西：妳會時後，我可以幫妳買東西。請妳會家時後打給我。	我想告訴妳一個東西：妳回時候，我可以幫妳買東西。請妳回家時候打給我。
1	應為最近天氣漸漸冷了，所以我要穿外套。	因為最近天氣漸漸冷了，所以我要穿外套。
1	因為日本的雨鞋很可愛也很漂涼。	因為日本的雨鞋很可愛也很漂亮。
2	我在台灣常常去百貨公司找雨鞋，可是我沒看到那麼票涼。	我在台灣常常去百貨公司找雨鞋，可是我沒看到那麼漂亮。
1	這種麵包的外面是白色的，是差不多高兩公高的，也有糖在裡面。冬天，麵包點都賣。	這種麵包的外面是白色的，是差不多高兩公高的，也有糖在裡面。冬天，麵包店都賣。
2	我聽說日本又漂亮的衣服。我不怎們喜歡台灣的衣服，所以要是你麻煩幫我忙，我真很高興。	我聽說日本有漂亮的衣服。我不怎麼喜歡台灣的衣服，所以要是你麻煩幫我忙，我真很高興。
2	請你要是你在日本看，清賣給我。	請你要是你在日本看，請買給我。
2	現在我們有很多楊色，要是你要到我們公所來，所以你都可以看看。	現在我們有很多顏色，要是你要到我們公司來，所以你都可以看看。
1	你去一前，我可以給你錢。	你去以前，我可以給你錢。
1	我要買一件衣服更一個照相機。	我要買一件衣服跟一個照相機。
1	因為你的國家遠得不得了，再說你一個禮拜用很多衣服，所以我看到的紅虹大大的包包我覺得你一定要買。	因為你的國家遠得不得了，再說你一個禮拜用很多衣服，所以我看到的紅紅大大的包包我覺得你一定要買。
2	還有在那個包包裡面裡可以放很多禮物待你的國家，所以你可以那些禮物給你的家人讓他們高心。	還有在那個包包裡面裡可以放很多禮物到你的國家，所以你可以那些禮物給你的家人讓他們高興。
1	要是你找不到你家店請你打電話給我。	要是你找不到那家店請你打電話給我。
4	我要買一個太樣兵，因為這個是台灣的傳通餅幹。	我要買一個太陽餅，因為這個是台灣的傳統餅乾。
2	可是我不拘導什麼買。請你幫我！	可是我不知道什麼買。請你幫我！
3	我不咀導要是買聘果西瓜李子。	我不知道要是買蘋果西瓜李子。
2	我的碰妞要吃這個東西。	我的朋友要吃這個東西。
2	廳說，你要回國星期一。我來你的宿校，可是我找不到你，所以我留一條信。	聽說，你要回國星期一。我來你的宿舍，可是我找不到你，所以我留一條信。
1	臉色跟樣子是隨便都可以，麻煩你喔！	顏色跟樣子是隨便都可以，麻煩你喔！
1	還有這本書很好看，也不太重業紅色的。	還有這本書很好看，也不太重也紅色的。
1	現在我在宿舍，你不在這哩。	現在我在宿舍，你不在這裡。
1	要是我走的那麼滿，一定不能坐。怎麼辦？	要是我走的那麼慢，一定不能坐。怎麼辦？
1	林小安說：「好沒問題，我可以幫你。請進我們一起回成市，好不好？」	林小安說：「好沒問題，我可以幫你。請進我們一起回城市，好不好？」
1	他跟林小安說謝謝、還有在見。	他跟林小安說謝謝、還有再見。
1	下個周末，我一個人到山上去發山。	下個周末，我一個人到山上去爬山。
1	我最喜歡秋天山上的風鏡。	我最喜歡秋天山上的風景。
1	發山很有意思。	爬山很有意思。
2	我發山發的很好。	我爬山爬的很好。
2	我發山發了六個小時。	我爬山爬了六個小時。
1	他杏林，叫小安。	他姓林，叫小安。
1	他也很喜歡發山。	他也很喜歡爬山。
1	我們決定下個月一起去發山。	我們決定下個月一起去爬山。
1	他覺得上山很容易，沒有痕累，所以他沒有什麼都準備。	他覺得上山很容易，沒有很累，所以他沒有什麼都準備。
1	他走了很久以後他覺得一點累，所以他現休息一下，再決定回家。	他走了很久以後他覺得一點累，所以他先休息一下，再決定回家。
1	他穿藍色的牛仔褲根背一個黑色的背包。	他穿藍色的牛仔褲跟背一個黑色的背包。
1	李台生根林小安一起開過去火車站。	李台生跟林小安一起開過去火車站。
1	他方假的時候去爬山。	他放假的時候去爬山。
1	我今天早上在鄉下看一些很漂亮的風京。	我今天早上在鄉下看一些很漂亮的風景。
1	有一天林小安去爬山，因為聽說風京很漂亮。	有一天林小安去爬山，因為聽說風景很漂亮。
1	我得座火車回家去，可是火車站遠得不得了，我怕我走不到。	我得坐火車回家去，可是火車站遠得不得了，我怕我走不到。
1	開車的人聽了他的華馬上說：「我可以用我的車陪你去，好不好？」	開車的人聽了他的話馬上說：「我可以用我的車陪你去，好不好？」
1	他等一下，戶然他看到一輛汽車。	他等一下，忽然他看到一輛汽車。
2	理面的汽車有一個人，他說他可以開送給他會家。	裡面的汽車有一個人，他說他可以開送給他回家。
1	李台生要回去，但是我到了旁邊的路沒有車可以做回去。	李台生要回去，但是我到了旁邊的路沒有車可以坐回去。
1	今天，李台生很早出們了。	今天，李台生很早出門了。
2	他願賴天氣太熱，所以在路旁邊停了。	他原來天氣太熱，所以在路旁邊停了。
1	看車來了，他吧手問開車的人停車了。	看車來了，他把手問開車的人停車了。
1	開車的先生吧窗戶開開。	開車的先生把窗戶開開。
